direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,duration_seconds,safety
27.38855975645174,2168.0432252671567,10,11,5,105.0,3630,172.85714285714286,133.73366770395188,345,15,27.0,26.761904761904763,14.01327520910682,47,2,41.15988,1
20.0,1703.1300733347794,5,7,3,112.5,1785,148.75,118.65785898961772,330,15,22.0,23.25,15.562374497485916,47,2,30.973669,1
20.0,1382.5972867974815,9,10,2,90.0,3195,168.1578947368421,133.77328155773768,345,15,17.0,20.94736842105263,14.28828627420866,47,2,35.739709,1
270.7840377976009,2562.076938414116,12,15,1,105.0,4305,159.44444444444446,139.29274617079838,345,15,27.0,25.88888888888889,15.47598697464902,47,2,31.687773,1
134.54977644300945,2246.666989323814,7,8,3,120.0,2580,172.0,116.94443124834974,345,15,22.0,26.666666666666668,12.710450643291749,47,2,39.756585,1
235.3610503545358,1264.130176597992,3,3,2,165.0,1020,170.0,104.88088481701516,330,60,34.5,34.5,4.7871355387816905,42,27,43.300511,0
177.5049295090139,2383.230243724295,6,5,2,240.0,2100,190.9090909090909,102.5541582379809,315,30,32.0,30.63636363636364,11.49919149152138,47,12,45.647258,1
87.02449603613024,1329.526525207313,11,8,3,300.0,4005,210.7894736842105,128.71084645227003,345,15,22.0,20.94736842105263,11.071412614717174,42,2,33.145647,1
69.36083649386055,2100.4223892010514,7,7,1,187.5,2505,178.92857142857142,122.71014877443876,345,15,29.5,28.428571428571427,13.683745757620011,47,2,36.789065,1
41.18081800626967,1639.6926506601285,8,8,4,202.5,2895,180.9375,133.1613066688293,345,15,27.0,23.5625,13.774835525333868,42,2,30.448627,1
303.72804020842824,1893.4696596027563,8,10,6,97.5,2850,158.33333333333334,119.08213785264168,345,15,24.5,22.27777777777778,16.538861829560215,47,2,31.21839,1
87.02449603613024,1813.618504623349,14,11,5,255.0,4995,199.8,131.50269959206162,345,15,17.0,17.4,14.5547243189282,47,2,25.582543,1
40.77496789914136,2026.720391258379,8,8,2,187.5,2880,180.0,128.269735323653,345,15,24.5,25.75,16.153559979150106,47,2,30.287239,1
20.0,2146.0830593309843,7,8,3,105.0,2565,171.0,110.87831167545798,330,15,22.0,21.33333333333333,10.780641085864152,47,2,32.600259,1
84.5803907040383,1489.3575950999402,7,5,1,285.0,2490,207.5,124.42367138129303,345,15,24.5,24.08333333333333,14.499760534421096,47,2,36.406058,1
239.43738967899463,1666.4999364215128,6,5,1,255.0,2235,203.1818181818182,115.19297499241569,345,30,27.0,24.727272727272727,15.27976028542874,47,2,30.484398,1
269.48612805935187,1359.5081225277606,8,6,1,300.0,2955,211.07142857142856,126.95863459394631,330,15,32.0,27.714285714285715,16.019758208575574,47,2,35.752898,1
69.75590131464732,2002.3288458461125,5,7,2,97.5,1800,150.0,115.86630226256467,345,15,37.0,29.5,14.505745987941008,47,2,29.960443,1
41.18081800626967,1408.450781258372,6,7,3,105.0,2235,171.92307692307693,127.09079827397876,330,30,27.0,27.0,13.301243435223526,47,2,35.669073,1
177.15849370950104,2245.383915711631,10,9,4,255.0,3600,189.47368421052636,122.55927391784228,330,15,22.0,21.473684210526315,13.562209186026449,47,2,27.299583,1
269.48612805935187,1768.8958555952163,6,8,2,120.0,2265,161.78571428571428,132.6193147812988,345,15,27.0,26.642857142857142,13.557323497215934,47,2,28.79373,1
40.0,1790.8484441259604,10,7,7,270.0,3600,211.76470588235293,119.87666672423576,345,30,17.0,19.94117647058824,14.65874799338484,47,2,42.408365,1
270.7840377976009,1715.123828024863,6,5,7,240.0,2220,201.8181818181818,114.4805010644474,330,45,17.0,22.0,14.92405014489273,47,2,29.53894,1
20.0,2093.8915900411066,7,12,5,75.0,2505,131.8421052631579,124.03533586416528,345,15,32.0,30.42105263157895,15.732352818563289,47,2,27.822441,1
12.735758101157112,1795.7408953038669,9,8,3,240.0,3210,188.8235294117647,122.7327250545182,345,15,17.0,19.647058823529413,13.94502304838788,42,2,24.563738,1
88.31123842161416,1931.3543269370025,10,12,4,105.0,3630,165.0,124.02345819165896,345,15,24.5,23.363636363636363,15.239140558400193,47,2,28.767046,1
15.011974570875552,2107.911315889889,10,10,5,172.5,3660,183.0,132.69702332757882,345,15,29.5,28.25,13.589977924926885,47,2,32.042692,1
322.9398616958669,1054.5739883851045,5,3,0,247.5,1740,217.5,96.33924433998848,330,75,22.0,22.625,10.43955818030629,42,7,35.326881,1
177.5049295090139,1591.335973219186,7,5,2,277.5,2415,201.25,125.1186936472724,345,15,34.5,30.33333333333333,14.191155304938668,47,2,34.891003,1
177.5049295090139,1714.5321352923108,7,9,2,82.5,2550,159.375,125.26066571354312,330,15,22.0,24.5,15.612494995995997,47,2,33.033648,1
177.5049295090139,1722.515606859254,6,6,3,187.5,2220,185.0,115.59628021696892,345,15,34.5,29.08333333333333,11.265421528829812,42,12,43.059528,1
17.425806920987753,1737.584748045632,8,6,5,292.5,2880,205.7142857142857,127.96284537285956,345,15,34.5,29.5,12.210943569484828,47,2,36.393845,1
49.2658996609579,119.35984855068143,1,1,1,187.5,375,187.5,67.5,255,120,7.0,7.0,0.0,7,7,25.960394,0
20.0,1705.5581486490394,6,7,5,90.0,2175,167.30769230769232,127.39423040635867,330,15,27.0,26.23076923076923,12.68647884805434,47,2,26.421198,1
95.85405573057407,1821.23683824634,8,7,1,270.0,2790,186.0,118.08471535300409,330,15,22.0,19.666666666666668,12.7627931460511,42,2,25.363521,1
146.402635769407,1153.555684791049,7,7,3,202.5,2640,188.57142857142856,128.37484972071564,345,30,24.5,24.5,12.210943569484828,47,2,30.866918,1
122.58874336577558,1800.686164162666,8,7,4,270.0,2805,187.0,133.92535234226563,345,15,22.0,22.0,14.259499757471623,42,2,31.890294,1
